Order_ID,Order_Date,Customer_ID,Product_ID,Region,Customer_Segment,Product_Category,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Sales_Channel
701266,2024-11-24,1139,2088,North,Corporate,Electronics,2,375.36,0.2,600.58,136.71,Partner
701267,2024-10-08,1147,2078,West,Corporate,Office Supplies,6,448.05,0.1,2419.47,751.57,Partner
701268,2024-06-11,1032,2005,West,Small Business,Appliances,7,333.86,0.05,2220.17,444.23,Partner
701269,2024-10-14,1083,2038,South,Consumer,Electronics,2,707.98,0.0,1415.96,459.02,Online
701270,2024-09-25,1067,2059,South,Consumer,Furniture,6,276.54,0.0,1659.24,454.06,Partner
701271,2024-08-26,1117,2098,East,Consumer,Appliances,9,766.57,0.2,5519.3,998.56,Online
701272,2024-05-29,1076,2082,Central,Small Business,Furniture,6,90.54,0.15,461.75,124.55,Retail
701273,2024-06-29,1014,2037,East,Consumer,Office Supplies,6,1182.11,0.15,6028.76,1329.35,Retail
701274,2024-05-08,1174,2023,South,Corporate,Appliances,9,167.0,0.0,1503.0,277.14,Partner
701275,2024-04-11,1018,2040,West,Small Business,Appliances,1,101.84,0.05,96.75,25.24,Online
701276,2024-08-17,1100,2037,South,Consumer,Appliances,5,1192.9,0.0,5964.5,1975.27,Online
701277,2024-01-05,1119,2010,South,Corporate,Appliances,4,51.14,0.0,204.56,35.0,Retail
701278,2024-08-11,1193,2078,Central,Corporate,Appliances,1,327.74,0.15,278.58,72.97,Retail
701279,2024-12-13,1197,2083,Central,Small Business,Furniture,7,936.96,0.0,6558.72,1468.83,Retail
701280,2024-05-04,1035,2047,North,Corporate,Office Supplies,5,521.22,0.2,2084.88,369.48,Online
701281,2024-03-11,1196,2032,South,Small Business,Office Supplies,9,471.71,0.15,3608.58,586.38,Online
701282,2024-05-24,1130,2054,North,Consumer,Appliances,5,748.22,0.15,3179.94,531.42,Online
701283,2024-09-05,1032,2006,South,Small Business,Electronics,5,244.3,0.1,1099.35,190.46,Online
701284,2024-08-27,1109,2041,West,Consumer,Electronics,5,730.16,0.15,3103.18,965.59,Online
701285,2024-01-11,1121,2063,East,Small Business,Appliances,2,331.73,0.05,630.29,218.55,Partner
701286,2024-07-12,1099,2075,West,Corporate,Office Supplies,1,123.3,0.1,110.97,38.0,Online
701287,2024-06-16,1076,2086,East,Consumer,Electronics,5,1130.86,0.05,5371.58,1161.91,Retail
701288,2024-12-14,1086,2012,West,Corporate,Office Supplies,4,1057.28,0.15,3594.75,865.39,Retail
701289,2024-03-20,1186,2025,Central,Consumer,Furniture,2,419.11,0.0,838.22,258.85,Retail
701290,2024-07-25,1025,2053,North,Consumer,Electronics,7,471.77,0.15,2807.03,904.66,Online
701291,2024-01-28,1066,2008,North,Corporate,Office Supplies,1,301.0,0.2,240.8,52.17,Online
701292,2024-01-21,1015,2090,South,Consumer,Electronics,6,71.93,0.0,431.58,117.62,Retail
701293,2024-04-23,1112,2014,South,Corporate,Electronics,2,1116.55,0.2,1786.48,459.32,Partner
701294,2024-02-12,1176,2036,South,Consumer,Appliances,9,1130.74,0.15,8650.16,2351.23,Retail
701295,2024-03-12,1160,2003,West,Corporate,Appliances,5,997.26,0.15,4238.36,934.65,Partner
701296,2024-06-03,1074,2062,East,Small Business,Office Supplies,6,1066.03,0.1,5756.56,910.51,Partner
701297,2024-07-28,1110,2064,West,Consumer,Appliances,6,1087.97,0.1,5875.04,2053.07,Retail
701298,2024-06-01,1112,2070,West,Small Business,Office Supplies,9,539.1,0.0,4851.9,1627.44,Online
701299,2024-01-06,1052,2081,Central,Consumer,Office Supplies,3,454.89,0.2,1091.74,299.89,Retail
701300,2024-01-28,1188,2094,West,Small Business,Office Supplies,8,1187.66,0.05,9026.22,1708.33,Partner
701301,2024-03-23,1025,2007,South,Small Business,Appliances,5,26.83,0.0,134.15,29.43,Partner
701302,2024-02-04,1158,2041,South,Small Business,Electronics,7,152.48,0.2,853.89,130.7,Retail
701303,2024-12-11,1142,2080,South,Consumer,Electronics,8,385.19,0.0,3081.52,578.99,Partner
701304,2024-07-16,1127,2001,North,Consumer,Electronics,3,296.6,0.1,800.82,176.29,Retail
701305,2024-10-11,1108,2001,East,Small Business,Electronics,9,638.76,0.2,4599.07,1317.46,Retail
701306,2024-11-22,1032,2034,South,Consumer,Electronics,7,987.51,0.15,5875.68,1507.08,Retail
701307,2024-02-09,1121,2046,West,Small Business,Electronics,4,1021.52,0.05,3881.78,796.67,Retail
701308,2024-03-03,1179,2093,West,Consumer,Electronics,5,303.13,0.0,1515.65,481.89,Retail
701309,2024-08-08,1168,2058,Central,Small Business,Furniture,8,413.88,0.0,3311.04,616.84,Partner
701310,2024-11-17,1162,2023,Central,Consumer,Appliances,7,541.8,0.05,3602.97,898.21,Retail
701311,2024-10-13,1031,2056,South,Consumer,Electronics,5,192.69,0.05,915.28,258.8,Partner
701312,2024-07-14,1051,2070,North,Small Business,Appliances,6,190.57,0.15,971.91,236.6,Retail
701313,2024-05-10,1160,2004,West,Consumer,Office Supplies,1,529.8,0.05,503.31,158.81,Retail
701314,2024-07-11,1141,2079,North,Consumer,Appliances,8,1136.83,0.0,9094.64,2512.03,Online
701315,2024-02-01,1018,2043,North,Small Business,Furniture,7,809.58,0.0,5667.06,1599.89,Partner
701316,2024-08-30,1150,2077,West,Small Business,Appliances,4,802.46,0.05,3049.35,464.44,Retail
701317,2024-01-09,1106,2051,East,Consumer,Appliances,9,868.11,0.2,6250.39,1179.95,Online
701318,2024-08-13,1072,2003,North,Small Business,Office Supplies,2,313.99,0.1,565.18,113.49,Partner
701319,2024-09-20,1108,2018,Central,Small Business,Furniture,5,43.18,0.15,183.52,57.7,Online
701320,2024-08-19,1028,2030,Central,Consumer,Furniture,9,126.4,0.05,1080.72,312.07,Partner
701321,2024-12-09,1072,2044,North,Corporate,Office Supplies,7,302.61,0.15,1800.53,286.84,Partner
701322,2024-09-26,1134,2053,North,Corporate,Electronics,1,505.71,0.05,480.42,146.02,Retail
701323,2024-07-23,1073,2040,East,Small Business,Office Supplies,2,1001.04,0.15,1701.77,424.03,Retail
701324,2024-12-25,1039,2025,West,Consumer,Appliances,8,752.77,0.2,4817.73,1307.59,Partner
701325,2024-02-08,1131,2046,Central,Corporate,Appliances,8,403.5,0.2,2582.4,679.1,Partner
701326,2024-09-28,1007,2032,Central,Corporate,Office Supplies,8,1107.06,0.0,8856.48,3012.76,Partner
701327,2024-05-15,1090,2030,Central,Corporate,Electronics,5,241.0,0.15,1024.25,308.06,Partner
701328,2024-03-24,1104,2016,North,Small Business,Furniture,4,284.02,0.15,965.67,188.97,Retail
701329,2024-05-29,1121,2080,East,Small Business,Furniture,9,132.12,0.2,951.26,304.22,Online
701330,2024-04-27,1145,2040,North,Corporate,Office Supplies,2,936.5,0.05,1779.35,487.31,Partner
701331,2024-10-27,1118,2051,North,Small Business,Furniture,2,790.58,0.2,1264.93,251.68,Online
701332,2024-05-29,1013,2042,Central,Consumer,Office Supplies,2,565.55,0.15,961.44,318.91,Retail
701333,2024-11-06,1139,2029,North,Corporate,Office Supplies,9,429.36,0.1,3477.82,862.79,Online
701334,2024-05-15,1104,2082,Central,Consumer,Electronics,5,629.44,0.0,3147.2,850.14,Online
701335,2024-04-05,1114,2074,West,Corporate,Electronics,1,1163.76,0.15,989.2,171.41,Retail
701336,2024-09-19,1186,2032,Central,Consumer,Office Supplies,9,1041.82,0.2,7501.1,2177.01,Retail
701337,2024-05-31,1008,2042,West,Consumer,Appliances,4,439.54,0.1,1582.34,455.94,Online
701338,2024-10-01,1088,2072,South,Small Business,Electronics,7,870.0,0.15,5176.5,1518.07,Partner
701339,2024-10-10,1160,2038,West,Consumer,Electronics,7,311.7,0.0,2181.9,522.47,Partner
701340,2024-06-26,1124,2025,Central,Consumer,Furniture,1,970.72,0.0,970.72,331.25,Online
701341,2024-09-02,1052,2041,East,Corporate,Electronics,3,879.3,0.0,2637.9,631.7,Partner
701342,2024-12-17,1124,2071,Central,Consumer,Electronics,1,698.13,0.05,663.22,196.74,Retail
701343,2024-04-25,1188,2035,South,Corporate,Furniture,2,455.29,0.0,910.58,285.42,Online
701344,2024-10-04,1036,2059,West,Small Business,Electronics,2,729.31,0.0,1458.62,259.69,Online
701345,2024-12-27,1021,2012,South,Small Business,Appliances,5,1121.06,0.0,5605.3,1627.48,Partner
701346,2024-06-02,1076,2015,Central,Corporate,Office Supplies,6,474.44,0.05,2704.31,736.82,Partner
701347,2024-12-17,1078,2043,East,Consumer,Office Supplies,7,541.88,0.2,3034.53,961.78,Partner
701348,2024-07-16,1105,2095,East,Consumer,Office Supplies,8,144.44,0.1,1039.97,362.62,Online
701349,2024-02-17,1134,2011,South,Corporate,Electronics,7,834.97,0.15,4968.07,1586.22,Retail
701350,2024-04-05,1197,2037,West,Small Business,Furniture,3,275.8,0.1,744.66,213.13,Online
701351,2024-03-05,1026,2054,Central,Small Business,Electronics,1,952.95,0.2,762.36,137.1,Retail
701352,2024-08-18,1109,2059,West,Consumer,Electronics,4,399.0,0.05,1516.2,456.79,Retail
701353,2024-11-20,1072,2079,West,Corporate,Office Supplies,9,544.94,0.1,4414.01,1005.17,Online
701354,2024-05-25,1059,2002,West,Consumer,Furniture,4,344.22,0.1,1239.19,354.94,Retail
701355,2024-12-29,1055,2031,Central,Corporate,Office Supplies,2,27.82,0.0,55.64,10.84,Online
701356,2024-12-12,1125,2016,East,Consumer,Office Supplies,6,857.22,0.05,4886.15,1210.91,Online
701357,2024-06-23,1137,2077,East,Small Business,Office Supplies,1,339.98,0.15,288.98,81.05,Partner
701358,2024-04-27,1001,2068,South,Small Business,Appliances,7,957.24,0.15,5695.58,1729.78,Online
701359,2024-01-28,1067,2093,West,Consumer,Electronics,8,525.01,0.0,4200.08,781.64,Partner
701360,2024-06-25,1134,2054,West,Small Business,Appliances,6,967.88,0.2,4645.82,984.15,Retail
701361,2024-04-01,1106,2088,South,Small Business,Electronics,3,751.55,0.15,1916.45,585.74,Retail
701362,2024-05-09,1146,2009,North,Small Business,Appliances,5,722.53,0.05,3432.02,1008.1,Partner
701363,2024-05-24,1008,2012,East,Small Business,Office Supplies,9,1135.02,0.0,10215.18,3061.58,Online
701364,2024-09-18,1113,2052,East,Consumer,Electronics,9,220.56,0.05,1885.79,530.37,Partner
701365,2024-09-13,1042,2045,North,Small Business,Electronics,3,413.11,0.2,991.46,326.82,Partner
701366,2024-12-21,1194,2050,East,Consumer,Electronics,6,626.37,0.15,3194.49,644.81,Partner
701367,2024-09-12,1137,2076,Central,Consumer,Appliances,9,449.87,0.0,4048.83,953.12,Retail
701368,2024-12-06,1029,2089,South,Small Business,Office Supplies,9,422.03,0.0,3798.27,689.95,Partner
701369,2024-01-28,1151,2055,South,Consumer,Office Supplies,8,285.9,0.0,2287.2,470.44,Retail
701370,2024-03-14,1057,2050,South,Small Business,Furniture,8,820.67,0.2,5252.29,1650.84,Online
701371,2024-01-04,1162,2027,West,Consumer,Office Supplies,2,1084.52,0.2,1735.23,384.84,Online
701372,2024-07-21,1103,2075,South,Consumer,Furniture,7,112.77,0.1,710.45,124.65,Retail
701373,2024-07-17,1088,2074,East,Small Business,Office Supplies,4,500.46,0.05,1901.75,532.51,Retail
701374,2024-02-15,1092,2038,West,Corporate,Electronics,3,25.41,0.0,76.23,12.39,Partner
701375,2024-06-08,1156,2022,East,Corporate,Appliances,9,1161.7,0.05,9932.54,1805.23,Online
701376,2024-03-23,1135,2012,North,Consumer,Appliances,6,1061.11,0.0,6366.66,1673.75,Partner
701377,2024-06-22,1065,2087,South,Consumer,Appliances,5,188.65,0.15,801.76,209.37,Partner
701378,2024-02-28,1008,2057,Central,Corporate,Office Supplies,6,646.09,0.15,3295.06,862.42,Online
701379,2024-04-10,1105,2062,Central,Consumer,Furniture,8,438.42,0.2,2805.89,976.76,Retail
701380,2024-07-17,1106,2098,Central,Small Business,Office Supplies,6,224.73,0.05,1280.96,432.59,Partner
701381,2024-08-18,1117,2082,South,Corporate,Office Supplies,8,355.44,0.2,2274.82,415.01,Online
701382,2024-03-11,1081,2011,North,Consumer,Electronics,9,877.13,0.05,7499.46,1311.18,Retail
701383,2024-01-23,1094,2087,West,Corporate,Appliances,5,194.6,0.0,973.0,203.84,Online
701384,2024-05-31,1085,2082,East,Small Business,Appliances,3,511.39,0.0,1534.17,360.27,Retail
701385,2024-07-17,1078,2001,Central,Corporate,Furniture,8,152.36,0.2,975.1,191.43,Partner
701386,2024-03-31,1188,2059,South,Consumer,Electronics,1,549.91,0.1,494.92,130.9,Online
701387,2024-12-20,1165,2074,East,Small Business,Furniture,3,142.43,0.0,427.29,145.57,Online
701388,2024-11-04,1003,2014,North,Consumer,Furniture,8,546.27,0.1,3933.14,956.03,Retail
701389,2024-01-03,1084,2051,North,Corporate,Appliances,4,1110.72,0.05,4220.74,1326.71,Retail
701390,2024-03-28,1014,2085,West,Consumer,Furniture,9,110.46,0.1,894.73,288.45,Online
701391,2024-12-20,1166,2093,West,Consumer,Office Supplies,3,420.83,0.1,1136.24,232.41,Retail
701392,2024-07-28,1093,2052,South,Small Business,Office Supplies,2,698.1,0.1,1256.58,196.62,Partner
701393,2024-04-24,1060,2041,South,Corporate,Appliances,3,145.03,0.1,391.58,123.08,Retail
701394,2024-03-16,1111,2072,East,Small Business,Electronics,6,971.55,0.1,5246.37,1678.92,Online
701395,2024-03-13,1002,2002,Central,Small Business,Office Supplies,9,897.67,0.0,8079.03,1797.24,Partner
701396,2024-07-27,1191,2060,South,Corporate,Office Supplies,6,1077.02,0.1,5815.91,1239.65,Online
701397,2024-06-26,1185,2087,Central,Corporate,Office Supplies,3,510.83,0.05,1455.87,480.74,Partner
701398,2024-06-09,1090,2071,West,Consumer,Furniture,2,429.5,0.2,687.2,112.73,Partner
701399,2024-09-18,1165,2042,North,Consumer,Electronics,2,801.81,0.15,1363.08,211.48,Online
701400,2024-12-22,1047,2041,West,Small Business,Office Supplies,5,434.54,0.2,1738.16,383.59,Retail
701401,2024-01-27,1173,2050,East,Small Business,Office Supplies,1,410.96,0.2,328.77,112.7,Online
701402,2024-07-03,1124,2001,South,Consumer,Furniture,3,394.26,0.2,946.22,174.67,Retail
701403,2024-03-04,1149,2021,East,Small Business,Furniture,3,156.57,0.05,446.22,121.95,Online
701404,2024-03-15,1154,2088,North,Consumer,Office Supplies,3,614.34,0.05,1750.87,603.45,Partner
701405,2024-08-07,1190,2090,Central,Consumer,Electronics,4,210.55,0.2,673.76,214.4,Retail
701406,2024-03-05,1191,2049,Central,Corporate,Furniture,6,149.19,0.15,760.87,118.09,Retail
701407,2024-03-05,1141,2087,North,Small Business,Furniture,2,348.02,0.1,626.44,123.21,Online
701408,2024-06-02,1180,2042,Central,Corporate,Office Supplies,1,102.33,0.2,81.86,22.96,Online
701409,2024-06-10,1150,2009,Central,Corporate,Electronics,1,266.12,0.1,239.51,69.95,Online
701410,2024-11-06,1004,2028,West,Small Business,Electronics,9,270.74,0.1,2192.99,503.73,Retail
701411,2024-03-19,1067,2097,East,Consumer,Office Supplies,6,498.17,0.0,2989.02,765.17,Partner
701412,2024-06-20,1125,2063,South,Consumer,Furniture,5,689.5,0.0,3447.5,1095.01,Online
701413,2024-08-06,1089,2084,Central,Consumer,Appliances,2,462.52,0.2,740.03,212.61,Online
701414,2024-01-19,1111,2034,West,Corporate,Furniture,7,26.71,0.05,177.62,54.24,Online
701415,2024-11-06,1164,2080,North,Consumer,Furniture,1,940.83,0.0,940.83,162.06,Retail
701416,2024-11-11,1168,2031,South,Small Business,Furniture,2,1116.79,0.0,2233.58,543.65,Online
701417,2024-08-03,1009,2050,East,Consumer,Furniture,2,258.69,0.2,413.9,96.05,Partner
701418,2024-07-12,1090,2018,East,Corporate,Office Supplies,8,480.66,0.05,3653.02,1012.47,Online
701419,2024-07-19,1102,2092,Central,Consumer,Office Supplies,8,176.8,0.05,1343.68,382.18,Retail
701420,2024-01-18,1118,2015,North,Consumer,Appliances,3,524.61,0.15,1337.76,377.1,Retail
701421,2024-05-14,1009,2029,East,Consumer,Appliances,2,1161.11,0.0,2322.22,583.69,Retail
701422,2024-04-08,1098,2037,East,Small Business,Furniture,4,585.24,0.15,1989.82,643.38,Retail
701423,2024-12-12,1025,2096,Central,Corporate,Furniture,7,933.87,0.05,6210.24,1919.05,Partner
701424,2024-11-09,1191,2067,South,Corporate,Appliances,7,595.37,0.2,3334.07,1037.89,Retail
701425,2024-05-31,1024,2004,Central,Corporate,Office Supplies,5,104.93,0.1,472.19,161.0,Online
701426,2024-05-14,1039,2032,East,Corporate,Appliances,3,46.29,0.15,118.04,32.58,Partner
701427,2024-07-31,1183,2027,North,Corporate,Appliances,7,116.53,0.0,815.71,150.4,Online
701428,2024-11-18,1187,2050,West,Consumer,Office Supplies,9,527.84,0.15,4037.98,731.37,Online
701429,2024-12-18,1101,2035,South,Consumer,Office Supplies,1,446.97,0.2,357.58,56.93,Online
701430,2024-03-02,1194,2023,Central,Small Business,Appliances,3,329.58,0.2,790.99,226.41,Partner
701431,2024-10-04,1078,2050,East,Consumer,Office Supplies,2,559.4,0.0,1118.8,325.82,Online
701432,2024-07-12,1055,2093,East,Corporate,Furniture,4,578.02,0.15,1965.27,441.54,Partner
701433,2024-06-28,1089,2011,West,Small Business,Office Supplies,4,546.01,0.2,1747.23,296.0,Retail
701434,2024-07-02,1158,2009,North,Consumer,Office Supplies,8,860.07,0.1,6192.5,975.47,Partner
701435,2024-06-22,1090,2089,South,Small Business,Electronics,3,454.11,0.05,1294.21,227.04,Partner
701436,2024-02-26,1023,2004,South,Consumer,Appliances,3,955.16,0.05,2722.21,897.14,Retail
701437,2024-10-23,1070,2082,Central,Consumer,Appliances,7,399.64,0.0,2797.48,907.26,Online
701438,2024-08-04,1023,2010,East,Consumer,Office Supplies,5,92.62,0.2,370.48,109.91,Partner
701439,2024-06-09,1161,2051,East,Corporate,Furniture,4,484.38,0.15,1646.89,348.48,Online
701440,2024-05-30,1034,2048,Central,Corporate,Electronics,6,456.08,0.05,2599.66,470.26,Partner
701441,2024-10-06,1183,2001,North,Consumer,Office Supplies,7,38.57,0.15,229.49,79.79,Partner
701442,2024-11-16,1171,2035,East,Consumer,Appliances,5,1111.2,0.1,5000.4,1260.63,Partner
701443,2024-02-13,1064,2082,East,Consumer,Office Supplies,7,968.41,0.2,5423.1,1291.94,Online
701444,2024-08-29,1115,2063,North,Small Business,Furniture,7,443.76,0.1,2795.69,598.25,Retail
701445,2024-10-16,1048,2092,South,Small Business,Office Supplies,4,1189.56,0.15,4044.5,1383.35,Partner
701446,2024-09-05,1049,2053,West,Small Business,Office Supplies,6,242.86,0.05,1384.3,327.16,Online
701447,2024-08-04,1070,2056,Central,Corporate,Furniture,8,699.91,0.05,5319.32,1240.21,Partner
701448,2024-06-10,1085,2049,West,Small Business,Electronics,3,227.29,0.1,613.68,135.26,Retail
701449,2024-04-23,1030,2006,North,Consumer,Office Supplies,2,939.18,0.05,1784.44,423.41,Partner
701450,2024-09-10,1034,2063,West,Consumer,Furniture,7,1012.09,0.05,6730.4,1040.3,Partner
701451,2024-05-30,1054,2026,Central,Small Business,Furniture,8,611.7,0.05,4648.92,1567.02,Online
701452,2024-05-29,1130,2001,Central,Corporate,Furniture,2,411.02,0.05,780.94,135.74,Retail
701453,2024-12-21,1174,2002,North,Corporate,Furniture,5,285.6,0.2,1142.4,372.74,Online
701454,2024-11-04,1088,2074,East,Consumer,Electronics,4,1062.24,0.1,3824.06,1130.16,Retail
701455,2024-03-22,1018,2058,Central,Small Business,Electronics,4,35.02,0.1,126.07,22.12,Online
701456,2024-05-10,1026,2096,West,Corporate,Office Supplies,8,621.77,0.0,4974.16,760.43,Retail
701457,2024-01-18,1186,2095,West,Corporate,Furniture,6,639.56,0.05,3645.49,593.17,Online
701458,2024-11-07,1089,2068,West,Corporate,Appliances,9,932.76,0.1,7555.36,1512.52,Partner
701459,2024-03-20,1170,2030,Central,Small Business,Appliances,2,791.0,0.05,1502.9,374.08,Partner
701460,2024-09-25,1054,2063,North,Corporate,Office Supplies,4,290.39,0.0,1161.56,211.49,Online
701461,2024-09-17,1099,2037,East,Small Business,Electronics,6,213.99,0.1,1155.55,280.76,Retail
701462,2024-02-18,1155,2053,South,Corporate,Appliances,2,45.38,0.05,86.22,23.31,Retail
701463,2024-11-12,1163,2054,Central,Consumer,Furniture,4,864.5,0.15,2939.3,909.97,Retail
701464,2024-04-29,1084,2077,West,Small Business,Electronics,7,1076.64,0.15,6406.01,1566.01,Online
701465,2024-07-30,1127,2012,South,Consumer,Office Supplies,3,1195.35,0.2,2868.84,584.34,Retail
701466,2024-10-04,1029,2039,North,Consumer,Appliances,2,329.42,0.1,592.96,160.11,Online
701467,2024-09-05,1088,2011,Central,Corporate,Electronics,5,175.61,0.1,790.25,163.73,Online
701468,2024-08-17,1137,2059,West,Small Business,Furniture,9,713.61,0.0,6422.49,1137.1,Partner
701469,2024-08-11,1086,2078,Central,Small Business,Electronics,1,510.02,0.0,510.02,174.77,Online
701470,2024-08-20,1166,2087,Central,Consumer,Furniture,1,931.28,0.0,931.28,158.63,Partner
701471,2024-02-20,1070,2068,East,Consumer,Office Supplies,8,257.02,0.15,1747.74,285.38,Retail
701472,2024-05-13,1194,2099,North,Consumer,Furniture,6,761.29,0.15,3882.58,592.57,Retail
701473,2024-04-09,1094,2057,East,Corporate,Appliances,9,240.58,0.2,1732.18,294.31,Retail
701474,2024-10-20,1152,2001,South,Consumer,Appliances,8,739.91,0.15,5031.39,1735.74,Retail
701475,2024-10-23,1012,2062,Central,Consumer,Office Supplies,4,853.51,0.2,2731.23,930.98,Partner
701476,2024-07-03,1134,2081,West,Corporate,Appliances,5,975.84,0.15,4147.32,695.89,Retail
701477,2024-08-15,1163,2061,West,Small Business,Office Supplies,5,144.24,0.1,649.08,198.65,Retail
701478,2024-07-18,1118,2027,South,Consumer,Electronics,1,424.71,0.15,361.0,58.86,Partner
701479,2024-02-07,1179,2026,Central,Consumer,Appliances,2,946.57,0.1,1703.83,373.16,Online
